0.061,0.498,-0.030,32.288,-30.884,-155.029
0.015,0.441,-0.056,28.503,-32.349,-141.846
-0.038,0.390,-0.095,23.743,-32.166,-131.653
-0.092,0.372,-0.154,20.081,-30.334,-126.343
-0.154,0.376,-0.217,17.944,-26.550,-122.314
-0.218,0.387,-0.255,16.724,-21.729,-117.126
-0.291,0.399,-0.288,14.526,-15.930,-110.535
-0.372,0.402,-0.305,8.057,-9.705,-102.234
-0.430,0.356,-0.279,0.244,-5.798,-91.858
-0.494,0.288,-0.247,-6.592,-3.784,-81.848
-0.567,0.232,-0.216,-12.024,-0.061,-74.280
-0.640,0.191,-0.176,-14.099,3.723,-69.519
-0.708,0.165,-0.133,-12.634,5.432,-65.857
-0.770,0.138,-0.096,-8.606,4.456,-62.073
-0.826,0.135,-0.067,-3.906,2.014,-58.533
-0.859,0.142,-0.065,-0.305,-1.892,-54.749
-0.884,0.127,-0.079,1.648,-4.700,-49.866
-0.905,0.110,-0.094,1.770,-6.958,-44.434
-0.928,0.090,-0.120,2.075,-8.789,-39.612
-0.952,0.075,-0.131,3.296,-11.108,-35.889
-0.961,0.076,-0.153,4.333,-13.733,-31.616
-0.959,0.086,-0.175,4.639,-15.198,-26.550
-0.964,0.068,-0.209,4.395,-15.564,-20.874
-0.945,0.049,-0.250,4.028,-15.259,-14.343
-0.934,0.037,-0.279,4.272,-12.756,-8.728
-0.926,0.018,-0.278,3.967,-8.362,-3.967
-0.930,0.000,-0.286,2.991,-3.357,0.793
-0.936,-0.027,-0.259,2.808,-0.061,4.456
-0.935,-0.065,-0.219,2.625,2.441,7.019
-0.946,-0.065,-0.204,2.808,3.967,8.728
-0.957,-0.072,-0.182,5.127,2.625,9.949
-0.961,-0.078,-0.181,7.263,-0.671,11.719
-0.957,-0.102,-0.191,8.118,-4.944,14.221
-0.970,-0.081,-0.182,8.911,-10.376,18.372
-0.962,-0.087,-0.193,8.118,-14.282,21.301
-0.962,-0.097,-0.193,5.615,-18.738,19.592
-0.973,-0.104,-0.182,0.183,-20.630,16.174
-0.973,-0.121,-0.172,-5.981,-19.836,10.071
-0.975,-0.137,-0.164,-12.756,-17.883,1.953
-0.961,-0.163,-0.168,-18.311,-13.428,-5.066
-0.938,-0.189,-0.185,-20.447,-7.996,-10.254
-0.936,-0.200,-0.212,-20.264,-4.150,-12.329
-0.941,-0.209,-0.232,-18.250,-0.671,-12.268
-0.955,-0.215,-0.226,-14.465,3.662,-10.315
-0.969,-0.222,-0.215,-8.667,7.568,-6.409
-0.983,-0.226,-0.206,-1.587,10.315,-2.136
-0.986,-0.232,-0.200,6.348,12.085,2.441
-0.988,-0.230,-0.193,12.329,12.390,5.798
-0.987,-0.223,-0.190,15.076,11.414,6.775
-0.992,-0.218,-0.183,13.306,9.216,6.226
-0.990,-0.230,-0.177,8.911,5.615,4.639
-0.985,-0.242,-0.171,5.127,1.465,2.197
-0.988,-0.231,-0.170,1.953,-2.197,-0.183
-0.990,-0.207,-0.168,0.916,-4.883,-0.916
-0.986,-0.185,-0.178,1.892,-5.859,0.183
-0.985,-0.169,-0.186,4.822,-5.188,2.930
-0.978,-0.154,-0.197,8.362,-3.113,6.592
-0.970,-0.145,-0.204,12.268,0.000,10.254
-0.967,-0.138,-0.207,15.869,3.113,12.573
-0.969,-0.137,-0.209,17.944,6.287,13.306
-0.970,-0.143,-0.204,17.578,9.338,12.207
-0.966,-0.163,-0.190,14.771,11.108,9.277
-0.964,-0.179,-0.183,9.705,10.437,5.432
-0.968,-0.188,-0.171,2.869,8.545,1.221
-0.971,-0.193,-0.168,-4.639,5.493,-3.418
-0.973,-0.201,-0.168,-11.902,2.319,-7.141
-0.973,-0.214,-0.167,-16.846,-0.183,-9.521
-0.972,-0.220,-0.165,-18.005,-1.770,-10.742
-0.977,-0.216,-0.160,-16.907,-2.563,-10.864
-0.978,-0.207,-0.152,-14.404,-2.625,-9.583
-0.973,-0.204,-0.142,-9.827,-2.502,-6.287
-0.968,-0.205,-0.143,-4.089,-2.380,-2.625
-0.965,-0.204,-0.146,2.014,-2.197,1.648
-0.959,-0.197,-0.157,7.507,-1.892,4.944
-0.955,-0.189,-0.173,10.620,-1.099,6.592
-0.956,-0.178,-0.178,11.108,-0.183,6.653
-0.957,-0.171,-0.175,9.094,0.610,5.920
-0.961,-0.167,-0.169,6.226,1.099,4.761
-0.966,-0.161,-0.163,3.662,0.916,3.601
-0.969,-0.159,-0.155,1.892,0.061,2.747
-0.974,-0.153,-0.150,1.282,-0.671,2.319
-0.300,-2.245,0.230,5.371,4.883,8.545
-0.311,-2.345,0.307,0.793,9.705,-0.366
-0.299,-2.413,0.377,-2.625,11.108,-9.094
-0.259,-2.459,0.432,-1.831,8.728,-16.968
-0.218,-2.451,0.449,5.859,3.357,-22.156
-0.165,-2.451,0.429,14.648,-2.991,-25.208
-0.072,-2.519,0.415,20.813,-11.414,-28.625
