-0.661,0.135,0.050,1.404,3.174,14.465
-0.686,0.147,0.067,1.831,2.258,10.193
-0.708,0.159,0.073,3.296,2.197,6.226
-0.730,0.180,0.077,5.554,3.052,1.465
-0.758,0.208,0.078,6.592,2.747,-3.418
-0.782,0.233,0.079,5.371,0.732,-7.324
-0.791,0.254,0.080,3.967,-1.099,-9.338
-0.796,0.276,0.083,3.601,-1.648,-9.949
-0.809,0.291,0.087,4.272,-1.709,-9.827
-0.829,0.309,0.089,5.188,-1.648,-9.583
-0.843,0.334,0.098,5.737,-1.099,-8.850
-0.864,0.358,0.107,6.531,-0.183,-7.751
-0.880,0.375,0.112,6.226,0.549,-7.385
-0.883,0.384,0.125,4.517,0.793,-7.568
-0.891,0.386,0.131,2.197,0.916,-8.179
-0.901,0.390,0.127,0.000,1.526,-8.789
-0.920,0.391,0.125,-1.526,2.319,-9.399
-0.936,0.395,0.126,-2.625,2.869,-9.949
-0.952,0.397,0.129,-2.930,3.296,-10.254
-0.963,0.398,0.136,-2.380,3.662,-9.949
-0.965,0.398,0.142,-0.977,4.150,-9.277
-0.956,0.394,0.141,0.000,4.333,-8.667
-0.944,0.397,0.139,0.183,4.028,-8.301
-0.933,0.401,0.139,-0.854,3.296,-8.301
-0.929,0.408,0.135,-2.319,1.953,-8.545
-0.918,0.412,0.130,-3.845,-0.183,-8.423
-0.908,0.414,0.123,-4.456,-1.648,-8.240
-0.903,0.420,0.122,-3.723,-1.526,-7.874
-0.895,0.431,0.122,-2.380,-0.854,-7.629
-0.895,0.440,0.119,-1.343,-0.122,-7.324
-0.895,0.443,0.119,-0.793,0.061,-6.531
-0.896,0.437,0.122,0.000,0.610,-5.127
-0.901,0.429,0.130,1.587,1.953,-4.089
-0.898,0.421,0.134,3.174,3.357,-3.418
-0.901,0.415,0.139,4.395,4.395,-2.747
-0.897,0.413,0.140,4.700,4.456,-2.197
-0.891,0.405,0.140,3.540,3.845,-1.953
-0.882,0.395,0.140,1.465,3.052,-2.075
-0.878,0.387,0.138,-0.488,1.892,-2.563
-0.869,0.381,0.135,-1.892,1.160,-3.357
-0.867,0.380,0.135,-2.625,0.916,-3.845
-0.874,0.383,0.125,-2.869,0.122,-3.906
-0.875,0.389,0.117,-2.319,-0.427,-3.723
-0.878,0.396,0.112,-1.160,-0.488,-3.113
-0.882,0.401,0.117,-0.122,0.000,-2.380
-0.884,0.399,0.118,0.305,-0.122,-2.319
-0.893,0.398,0.115,-0.305,-0.916,-2.258
-0.899,0.404,0.120,-1.282,-1.587,-2.502
-0.905,0.406,0.122,-1.892,-1.892,-2.930
-0.906,0.407,0.121,-2.380,-1.953,-3.235
-0.903,0.402,0.121,-2.441,-2.075,-3.418
-0.911,0.404,0.120,-1.953,-1.648,-3.601
-0.914,0.405,0.116,-1.282,-0.977,-4.028
-0.909,0.404,0.112,-0.977,-0.793,-4.639
-0.909,0.408,0.108,-0.549,-0.549,-5.371
-0.910,0.416,0.108,-0.122,0.122,-5.737
-0.903,0.420,0.109,0.305,0.061,-5.676
-0.895,0.423,0.109,0.793,-0.122,-4.700
-0.887,0.426,0.109,1.404,0.183,-3.540
-0.878,0.430,0.110,1.465,0.854,-3.052
-0.375,1.818,0.572,-41.626,11.780,15.076
-0.404,1.890,0.590,-38.940,7.202,29.846
-0.415,1.976,0.599,-30.579,5.615,45.166
-0.462,2.054,0.625,-22.095,5.249,59.448
-0.478,2.124,0.668,-17.639,5.188,74.036
-0.505,2.186,0.731,-16.235,5.188,89.355
-0.552,2.248,0.783,-18.188,3.784,103.210
-0.599,2.312,0.814,-24.231,-0.610,115.662
-0.605,2.346,0.821,-33.569,-11.047,128.540
-0.520,2.337,0.753,-41.382,-22.705,140.930
-0.417,2.331,0.709,-44.617,-34.241,150.635
-0.368,2.335,0.637,-37.598,-43.152,157.837
-0.266,2.351,0.574,-24.475,-47.302,166.992
-0.156,2.364,0.555,-11.719,-49.438,180.969
-0.063,2.332,0.560,-2.625,-48.889,200.989
0.037,2.249,0.571,4.272,-45.593,225.159
0.166,2.112,0.574,9.033,-43.457,249.512
0.293,1.942,0.568,10.559,-45.044,269.409
0.359,1.755,0.518,10.071,-51.025,281.616
0.507,1.564,0.479,12.573,-57.251,286.438
0.567,1.282,0.417,16.479,-68.176,281.494
0.597,1.162,0.313,3.113,-75.989,274.963
0.625,1.020,0.246,-4.211,-77.332,268.494
0.622,0.876,0.202,-3.418,-82.092,259.583
0.636,0.729,0.168,-1.587,-86.060,248.535
0.614,0.602,0.137,-0.671,-89.355,237.671
0.605,0.493,0.106,0.122,-89.355,227.600
0.594,0.389,0.056,0.305,-88.013,217.896
0.568,0.297,0.020,-1.770,-87.158,207.886
0.511,0.220,0.001,-5.493,-86.731,197.876
0.451,0.140,-0.027,-8.057,-84.778,188.782
0.344,0.076,-0.046,-7.385,-79.651,181.274
0.252,0.009,-0.066,-4.456,-71.045,175.049
0.183,-0.057,-0.084,1.709,-62.073,170.471
0.116,-0.127,-0.080,11.353,-54.199,167.480
0.078,-0.167,-0.065,23.193,-46.692,164.734
0.062,-0.185,-0.075,34.302,-39.978,159.363
0.018,-0.189,-0.106,39.856,-35.461,146.667
-0.041,-0.190,-0.122,37.659,-33.813,126.892
-0.107,-0.211,-0.145,31.616,-33.508,105.225
-0.184,-0.235,-0.152,25.940,-33.264,84.717
-0.266,-0.221,-0.143,19.348,-32.288,67.749
-0.305,-0.194,-0.127,19.470,-29.358,55.969
-0.322,-0.170,-0.115,23.987,-24.414,50.354
-0.339,-0.126,-0.100,27.832,-20.325,48.828
-0.375,-0.072,-0.089,28.931,-17.273,49.866
-0.409,-0.030,-0.088,28.809,-14.343,51.392
-0.443,0.001,-0.085,28.748,-11.780,51.208
-0.491,0.042,-0.070,29.419,-9.521,49.072
-0.524,0.083,-0.057,29.785,-7.141,46.021
-0.551,0.118,-0.042,28.870,-4.456,42.053
-0.581,0.158,-0.021,25.757,-1.770,37.109
-0.602,0.182,-0.016,20.508,0.610,30.457
-0.630,0.192,-0.015,13.977,2.930,23.010
-0.662,0.192,-0.010,7.507,4.944,15.625
-0.687,0.185,0.005,3.601,7.202,9.583
-0.715,0.183,0.020,3.235,10.620,6.042
-0.745,0.191,0.032,4.883,13.977,5.371
-0.780,0.201,0.053,6.958,15.198,7.080
-0.798,0.205,0.074,9.094,14.587,9.521
-0.810,0.193,0.076,11.047,12.695,11.169
-0.826,0.187,0.070,12.573,10.559,11.230
-0.829,0.190,0.061,12.207,9.094,9.583
-0.832,0.199,0.059,9.155,7.874,7.263
-0.836,0.208,0.066,3.357,6.653,3.540
-0.847,0.226,0.070,-3.906,6.287,-0.549
-0.858,0.249,0.069,-11.047,6.897,-4.211
-0.875,0.272,0.061,-17.639,8.118,-7.324
-0.888,0.294,0.054,-23.254,10.071,-8.911
-0.895,0.308,0.052,-26.978,12.268,-9.094
-0.896,0.317,0.057,-28.992,14.404,-8.850
-0.908,0.322,0.066,-29.663,15.625,-7.935
-0.921,0.313,0.089,-29.114,15.381,-6.104
-0.927,0.294,0.112,-26.367,13.977,-3.784
-0.933,0.273,0.132,-20.874,12.268,-1.526
-0.944,0.261,0.139,-13.062,9.705,0.854
-0.949,0.247,0.142,-5.005,6.470,2.136
-0.963,0.243,0.134,2.686,3.174,2.563
-0.972,0.248,0.122,8.850,0.854,2.380
-0.971,0.258,0.107,12.451,-0.732,1.770
-0.963,0.276,0.087,12.451,-1.221,1.038
-0.958,0.282,0.077,9.399,-0.427,-0.122
-0.946,0.292,0.078,4.517,2.014,-1.465
-0.942,0.292,0.083,0.061,5.005,-2.563
-0.944,0.290,0.094,-3.235,7.385,-3.296
-0.940,0.287,0.102,-4.639,8.911,-3.418
-0.945,0.286,0.111,-4.333,9.521,-3.174
-0.947,0.287,0.123,-3.174,8.728,-2.136
-0.952,0.282,0.129,-1.038,6.714,-0.366
-0.956,0.280,0.126,1.831,4.517,1.343
-0.947,0.263,0.126,3.723,2.502,1.831
-0.951,0.254,0.121,5.066,1.587,1.160
-0.954,0.257,0.119,5.798,1.099,0.000
-0.950,0.258,0.117,5.432,0.610,-1.160
-0.946,0.262,0.119,3.845,-0.061,-1.953
-0.938,0.269,0.117,0.977,-0.427,-2.991
-0.931,0.282,0.117,-2.441,-0.122,-3.784
-0.931,0.290,0.114,-5.859,-0.122,-3.967
-0.922,0.292,0.113,-7.935,-0.427,-3.784
-0.914,0.291,0.112,-7.935,-0.305,-3.357
-0.914,0.291,0.120,-6.226,0.610,-2.686
-0.915,0.294,0.126,-3.784,1.160,-1.831
-0.919,0.300,0.132,-2.136,0.854,-1.099
-0.919,0.297,0.132,-1.099,0.122,-0.793
-0.915,0.296,0.129,-0.549,0.000,-0.305
-0.916,0.297,0.119,-0.549,0.488,-0.183
-0.919,0.295,0.108,-1.709,1.282,-0.916
-0.923,0.291,0.102,-3.540,2.197,-1.648
-0.919,0.282,0.106,-4.944,2.808,-2.502
-0.919,0.275,0.114,-4.639,3.845,-3.296
-0.924,0.282,0.120,-2.563,4.517,-3.967
-0.927,0.293,0.129,0.122,4.822,-4.272
-0.929,0.304,0.139,1.770,4.883,-4.150
-0.936,0.314,0.143,1.709,3.906,-4.150
-0.934,0.319,0.145,0.305,1.770,-4.089
-0.931,0.321,0.135,-1.038,-0.061,-3.906
-0.929,0.321,0.128,-1.343,-0.610,-3.479
-0.929,0.320,0.117,-1.343,-0.549,-2.563
-0.923,0.315,0.112,-0.916,-0.061,-1.526
-0.284,1.923,0.515,-22.034,3.357,-0.183
-0.323,2.040,0.514,-15.747,6.165,12.024
-0.358,2.102,0.506,-10.254,9.277,27.100
-0.392,2.150,0.518,-6.775,12.329,43.884
-0.424,2.154,0.521,-4.639,15.808,59.509
-0.440,2.126,0.535,-5.798,19.043,74.158
-0.447,2.079,0.558,-10.437,21.973,87.402
-0.442,2.010,0.579,-15.320,24.048,96.558
-0.423,1.936,0.601,-20.020,25.757,103.333
-0.383,1.853,0.609,-22.461,27.161,109.985
-0.321,1.798,0.615,-21.912,28.870,117.493
-0.259,1.763,0.592,-17.639,30.823,123.535
-0.203,1.749,0.583,-11.414,31.982,127.319
-0.151,1.712,0.537,-4.333,31.067,131.470
-0.106,1.656,0.489,0.122,26.672,138.855
-0.058,1.590,0.458,2.014,19.470,149.780
-0.003,1.487,0.410,2.319,9.521,161.865
0.049,1.374,0.371,3.113,-0.793,171.326
0.127,1.257,0.348,4.272,-9.949,177.124
0.148,1.155,0.297,6.958,-16.724,178.650
0.123,0.986,0.267,13.489,-22.217,174.561
0.127,0.915,0.245,14.587,-27.588,172.119
0.129,0.878,0.219,12.817,-28.259,172.668
0.111,0.829,0.221,16.663,-31.433,170.349
0.106,0.779,0.210,19.714,-34.058,165.344
0.106,0.728,0.199,20.203,-36.987,158.936
0.105,0.671,0.184,17.883,-40.283,151.855
0.092,0.621,0.159,14.832,-42.725,144.836
0.079,0.568,0.139,12.817,-44.556,137.512
0.029,0.519,0.120,11.902,-45.898,131.653
-0.016,0.482,0.116,11.047,-47.363,128.479
-0.042,0.438,0.116,11.414,-50.232,128.296
-0.058,0.392,0.113,14.343,-53.162,129.700
-0.075,0.340,0.095,19.836,-55.542,130.920
-0.092,0.306,0.099,26.001,-57.678,130.676
-0.109,0.297,0.092,32.959,-58.960,127.930
-0.108,0.307,0.087,37.903,-61.096,123.047
-0.103,0.314,0.065,39.246,-64.941,117.981
-0.106,0.330,0.049,37.537,-68.787,112.183
-0.116,0.344,0.031,34.058,-70.374,104.370
-0.128,0.348,0.007,29.724,-68.359,95.886
-0.144,0.353,-0.014,26.367,-63.416,89.600
-0.160,0.359,-0.026,24.780,-55.542,86.792
-0.194,0.361,-0.027,24.841,-46.082,85.754
-0.220,0.359,-0.028,25.635,-35.645,84.717
-0.254,0.352,-0.008,25.879,-26.672,82.703
-0.302,0.340,0.018,25.330,-20.508,78.918
-0.340,0.312,0.029,25.146,-17.639,74.341
-0.375,0.290,0.037,24.292,-18.188,70.068
-0.407,0.261,0.050,22.888,-19.836,64.880
-0.432,0.243,0.069,22.766,-20.569,59.082
-0.469,0.232,0.077,23.010,-20.081,53.162
-0.496,0.224,0.081,21.729,-20.142,47.729
-0.522,0.223,0.082,18.921,-20.081,42.480
