0.231,1.002,-0.012,3.723,10.620,0.793
0.217,0.977,0.018,2.808,10.986,0.305
0.206,0.957,0.050,4.150,9.644,-0.183
0.198,0.939,0.072,5.554,7.202,0.549
0.193,0.922,0.090,5.981,4.395,0.977
0.193,0.909,0.096,5.493,1.038,0.061
0.188,0.906,0.097,4.395,-2.197,-1.709
0.187,0.903,0.095,2.502,-4.944,-3.113
0.203,0.912,0.084,-1.099,-6.775,-4.028
0.207,0.925,0.071,-6.409,-6.958,-3.906
0.207,0.931,0.068,-11.169,-5.554,-3.113
0.197,0.933,0.074,-13.184,-3.845,-2.197
0.194,0.936,0.074,-12.512,-2.808,-1.648
0.198,0.945,0.076,-9.399,-2.930,-1.587
0.200,0.966,0.077,-5.859,-3.418,-1.953
0.204,0.987,0.068,-1.953,-3.296,-2.747
0.209,0.998,0.061,0.366,-2.563,-4.089
0.213,0.992,0.069,0.122,-1.526,-6.042
0.209,0.978,0.086,-1.465,0.061,-8.057
0.205,0.953,0.093,-2.991,2.136,-9.827
0.211,0.931,0.101,-5.676,3.967,-11.536
0.204,0.917,0.095,-8.362,6.226,-11.719
0.188,0.897,0.101,-10.010,9.399,-9.949
0.189,0.885,0.108,-10.620,11.353,-7.812
0.187,0.888,0.116,-10.193,11.597,-6.165
0.191,0.912,0.109,-10.620,10.010,-6.409
0.195,0.937,0.095,-12.268,7.263,-7.080
0.204,0.956,0.074,-15.320,4.272,-8.118
0.216,0.967,0.061,-19.836,1.648,-9.583
0.221,0.971,0.057,-24.719,-0.183,-11.902
0.232,0.957,0.070,-28.564,-1.404,-13.367
0.227,0.970,0.039,-29.907,-2.380,-13.733
0.244,0.959,0.020,-24.658,-2.380,-12.817
0.265,0.952,0.005,-18.250,-1.526,-10.254
0.275,0.938,-0.003,-12.939,0.916,-6.836
0.272,0.919,-0.005,-8.118,3.967,-3.967
0.263,0.913,-0.003,-3.723,6.104,-1.953
0.259,0.911,0.005,-0.671,6.714,-0.549
0.251,0.908,0.008,-0.122,5.676,0.061
0.257,0.928,0.026,-1.709,3.418,-0.488
0.247,0.936,0.036,-3.052,1.343,-1.892
0.241,0.940,0.037,-3.601,-0.488,-2.258
0.239,0.940,0.030,-3.784,-1.953,-2.136
0.232,0.939,0.015,-3.540,-2.991,-2.258
0.238,0.941,0.022,-3.235,-3.967,-2.258
0.231,0.939,0.007,-2.930,-3.052,-2.380
0.229,0.938,0.008,-2.502,-2.136,-2.075
0.227,0.940,0.008,-2.808,-1.587,-1.953
0.221,0.941,-0.001,-3.052,-1.892,-2.014
0.224,0.951,0.015,-3.357,-3.479,-2.136
0.224,0.953,0.004,-3.906,-4.456,-2.747
0.228,0.957,-0.000,-4.517,-5.066,-3.174
0.231,0.952,-0.005,-4.333,-5.737,-3.418
0.440,1.856,0.658,9.399,7.202,-136.292
0.410,2.051,0.606,3.906,5.249,-131.104
0.450,2.149,0.498,-5.859,-2.563,-128.784
0.488,2.264,0.382,-9.094,-22.034,-125.854
0.496,2.406,0.246,0.488,-41.565,-125.366
0.495,2.546,0.093,17.639,-52.002,-122.803
0.477,2.671,0.040,33.813,-49.500,-111.145
0.409,2.806,-0.025,40.649,-37.354,-92.407
0.344,2.774,-0.022,41.748,-19.287,-76.538
0.277,2.657,0.031,37.231,1.099,-65.979
0.169,2.476,0.104,27.466,18.921,-58.960
0.075,2.257,0.160,15.686,28.992,-55.908
0.009,2.071,0.201,2.930,27.344,-57.617
-0.073,1.913,0.278,-6.592,12.878,-59.143
-0.126,1.861,0.335,-13.794,-10.986,-57.556
-0.286,3.962,0.256,-25.208,-36.072,-52.185
-0.677,3.788,0.536,-39.429,-73.486,-43.457
-0.294,2.533,0.517,-62.317,-105.957,-28.259
-0.084,1.794,0.395,-89.172,-91.675,21.729
-0.198,1.465,0.129,-78.857,-51.758,64.636
-0.267,1.073,-0.012,-62.378,-25.208,71.777
-0.194,0.798,-0.067,-49.866,-13.611,63.843
-0.133,0.766,-0.156,-41.321,-2.930,60.059
-0.097,0.746,-0.171,-38.147,10.254,52.673
-0.052,0.732,-0.162,-37.964,20.203,41.138
-0.005,0.739,-0.077,-31.982,25.024,27.954
0.022,0.787,0.033,-18.127,26.733,15.808
0.061,0.867,0.114,-4.700,26.306,8.606
0.118,0.888,0.125,1.160,22.217,5.798
0.151,0.897,0.121,1.404,17.456,5.615
0.169,0.916,0.128,1.648,12.695,4.761
0.179,0.927,0.125,0.427,11.169,1.404
0.182,0.954,0.102,-4.517,9.766,-2.258
0.198,0.958,0.102,-11.414,7.080,-6.287
0.233,0.977,0.045,-20.081,5.188,-11.108
0.254,0.994,0.005,-23.865,4.211,-11.536
0.252,1.004,-0.008,-23.804,5.615,-8.301
0.234,1.009,-0.015,-19.226,8.484,-4.456
0.225,1.015,-0.008,-8.545,10.254,-1.038
0.218,1.006,-0.005,2.197,10.925,3.174
0.213,0.988,-0.009,9.705,11.292,6.775
0.200,0.965,-0.005,14.099,11.597,9.094
0.189,0.955,0.015,17.700,11.963,9.888
0.165,0.949,0.047,17.456,12.024,9.644
0.148,0.945,0.077,12.634,10.437,9.277
0.138,0.936,0.103,8.179,7.935,8.667
0.125,0.932,0.108,4.089,5.859,7.812
0.115,0.935,0.107,-0.061,4.883,7.141
0.102,0.942,0.111,-3.418,3.479,6.470
0.104,0.942,0.103,-6.592,1.099,4.944
0.105,0.949,0.089,-9.216,-1.648,2.808
0.107,0.959,0.076,-11.353,-3.967,0.000
0.117,0.974,0.070,-13.916,-5.737,-3.113
0.125,0.979,0.056,-17.029,-7.324,-5.432
0.135,0.982,0.038,-17.578,-8.667,-6.592
0.152,0.980,0.028,-15.808,-8.728,-6.592
0.163,0.973,0.024,-14.526,-7.263,-5.188
0.165,0.967,0.023,-12.756,-5.249,-3.723
0.174,0.962,0.026,-7.812,-2.563,-1.831
0.177,0.953,0.039,-2.136,0.366,0.427
0.174,0.946,0.052,1.038,2.441,1.892
0.170,0.941,0.061,2.258,3.052,2.319
0.166,0.940,0.070,3.052,2.380,1.526
0.161,0.943,0.080,2.380,1.099,-0.244
0.152,0.946,0.089,0.305,-0.610,-2.441
0.142,0.956,0.093,-2.563,-3.357,-4.211
0.144,0.964,0.097,-4.456,-6.531,-6.287
0.145,0.965,0.082,-6.287,-8.972,-7.996
0.155,0.968,0.061,-8.484,-11.353,-8.057
0.166,0.965,0.036,-10.010,-12.146,-7.568
0.177,0.960,0.012,-9.705,-10.681,-6.836
0.183,0.953,0.005,-7.874,-8.118,-5.615
0.177,0.951,0.015,-5.371,-5.615,-4.150
0.177,0.954,0.017,-2.502,-4.211,-3.296
0.181,0.954,0.017,-0.244,-3.540,-2.991
